Order ID,Order Date,City,Customer Type,Meal Type,Cuisine,Restaurant,Items Ordered,Order Amount,Delivery Fee,Total Amount,Delivery Time (min),Payment Method,Customer Rating
FD-01383,2025-10-24 15:53:00,Makkah,Member,Lunch,Saudi,Rice & Spice,5,121.81,13.31,131.71,20,Cash,8.4
FD-01384,2025-10-27 13:19:00,Riyadh,Member,Lunch,Healthy,Green Bowl,2,32.83,12.41,43.8,43,Cash,8.7
FD-01385,2025-05-10 22:13:00,Khobar,Normal,Dinner,Asian,Rice & Spice,2,80.18,13.93,94.35,47,Cash,7.7
FD-01386,2025-01-12 18:36:00,Jeddah,Member,Snack,Saudi,Family Grill,2,61.32,9.87,75.49,50,Cash,8.0
FD-01387,2025-09-01 19:51:00,Jeddah,Member,Dinner,American,Pasta House,6,303.7,12.79,320.99,21,Credit Card,8.7
FD-01388,2025-06-05 12:41:00,Jeddah,Member,Lunch,Saudi,Najd Kitchen,7,117.44,14.58,126.11,29,E-Wallet,9.3
FD-01389,2025-12-04 09:22:00,Makkah,Member,Breakfast,American,Pasta House,4,66.21,5.57,79.2,29,E-Wallet,8.8
FD-01390,2025-01-12 12:09:00,Makkah,Normal,Lunch,American,Rice & Spice,1,22.69,8.46,30.97,26,Credit Card,8.8
FD-01391,2025-10-28 12:48:00,Dammam,Normal,Lunch,Saudi,Daily Dish,2,68.17,4.1,72.45,46,Cash,8.4
FD-01392,2025-08-18 19:59:00,Makkah,Member,Dinner,Italian,Pasta House,1,17.79,10.8,30.87,37,Credit Card,8.1
FD-01393,2025-12-29 19:38:00,Dammam,Member,Dinner,Healthy,Family Grill,5,137.55,11.2,141.12,31,Credit Card,7.2
FD-01394,2025-09-04 21:32:00,Khobar,Member,Dinner,Saudi,Najd Kitchen,3,91.63,10.72,98.2,21,E-Wallet,8.7
FD-01395,2025-07-06 21:19:00,Makkah,Member,Dinner,Italian,Najd Kitchen,8,301.8,5.43,299.7,40,Cash,8.2
FD-01396,2025-11-10 18:44:00,Khobar,Normal,Dinner,Italian,Wok Express,8,318.28,4.94,327.68,36,Credit Card,8.3
FD-01397,2025-04-24 14:50:00,Jeddah,Member,Lunch,Asian,Taste of Jeddah,1,50.04,6.3,60.37,28,E-Wallet,8.3
FD-01398,2025-08-16 20:06:00,Jeddah,Normal,Dinner,American,Daily Dish,4,161.28,11.58,169.82,37,Credit Card,8.6
FD-01399,2025-09-17 19:23:00,Makkah,Member,Dinner,Healthy,Wok Express,3,62.94,14.13,75.72,31,E-Wallet,9.2
FD-01400,2025-01-18 12:07:00,Dammam,Normal,Lunch,Saudi,Urban Bites,7,189.55,13.68,207.03,32,E-Wallet,8.3
FD-01401,2025-08-05 18:56:00,Makkah,Member,Dinner,Saudi,Family Grill,6,210.89,9.08,216.35,28,Credit Card,9.1
FD-01402,2025-10-04 19:35:00,Riyadh,Normal,Dinner,Healthy,Family Grill,1,16.9,11.69,34.84,41,Cash,8.6
FD-01403,2025-07-30 09:54:00,Khobar,Member,Breakfast,Saudi,Rice & Spice,6,237.14,8.71,245.6,23,Credit Card,8.8
FD-01404,2025-04-16 13:34:00,Riyadh,Normal,Lunch,Asian,Urban Bites,4,144.31,13.38,153.04,36,E-Wallet,7.7
FD-01405,2025-07-17 17:48:00,Makkah,Member,Snack,Asian,Pasta House,5,174.6,12.54,186.75,28,Cash,8.3
FD-01406,2025-04-12 12:20:00,Riyadh,Normal,Lunch,Asian,Pasta House,7,125.35,9.72,132.21,39,Credit Card,7.6
FD-01407,2025-07-06 18:03:00,Riyadh,Member,Dinner,American,Daily Dish,1,41.51,6.53,41.48,30,Credit Card,8.6
FD-01408,2025-11-13 22:55:00,Jeddah,Normal,Dinner,Asian,Green Bowl,7,268.08,10.28,285.61,23,E-Wallet,9.1
FD-01409,2025-02-14 22:12:00,Jeddah,Member,Dinner,Saudi,Urban Bites,6,241.37,8.68,246.24,18,E-Wallet,8.7
FD-01410,2025-02-14 10:48:00,Jeddah,Member,Breakfast,Asian,Family Grill,7,149.5,13.6,156.68,37,E-Wallet,8.3
FD-01411,2025-01-21 18:32:00,Riyadh,Normal,Dinner,American,Family Grill,1,36.36,14.47,51.28,54,Credit Card,7.6
FD-01412,2025-12-25 13:02:00,Riyadh,Member,Lunch,Asian,Daily Dish,3,45.94,13.42,56.87,33,Cash,8.8
FD-01413,2025-03-04 18:58:00,Riyadh,Normal,Dinner,Asian,Burger Hub,4,128.77,4.17,138.14,38,E-Wallet,9.4
FD-01414,2025-01-27 14:03:00,Jeddah,Normal,Lunch,Saudi,Taste of Jeddah,2,56.06,11.68,62.82,32,Credit Card,9.8
FD-01415,2025-02-05 09:54:00,Jeddah,Member,Breakfast,Saudi,Burger Hub,5,188.99,9.56,201.26,47,E-Wallet,8.5
FD-01416,2025-12-25 18:29:00,Khobar,Normal,Dinner,Asian,Family Grill,2,100.66,3.71,101.93,28,E-Wallet,9.1
FD-01417,2025-05-02 18:47:00,Riyadh,Normal,Dinner,Saudi,Daily Dish,5,125.37,5.68,132.05,43,E-Wallet,7.8
FD-01418,2025-05-30 10:52:00,Dammam,Member,Breakfast,Asian,Pasta House,1,35.86,13.21,43.93,33,E-Wallet,8.1
FD-01419,2025-05-12 18:05:00,Dammam,Normal,Dinner,Saudi,Daily Dish,7,173.33,7.51,182.17,31,Credit Card,8.9
FD-01420,2025-01-17 16:18:00,Riyadh,Normal,Snack,Italian,Najd Kitchen,3,49.48,9.66,58.01,38,Cash,7.2
FD-01421,2025-11-27 18:22:00,Dammam,Normal,Snack,Italian,Taste of Jeddah,1,37.63,4.08,30.74,36,E-Wallet,8.4
FD-01422,2025-06-06 18:17:00,Makkah,Normal,Dinner,Italian,Urban Bites,3,89.06,9.04,100.56,30,E-Wallet,9.4
FD-01423,2025-08-06 21:25:00,Riyadh,Normal,Dinner,American,Family Grill,5,244.03,14.81,254.41,45,Credit Card,7.6
FD-01424,2025-08-25 17:56:00,Riyadh,Member,Snack,Asian,Pasta House,6,225.8,6.25,229.01,23,Cash,9.3
FD-01425,2025-11-28 08:09:00,Khobar,Member,Breakfast,Italian,Taste of Jeddah,2,75.04,13.34,89.11,42,Cash,8.8
FD-01426,2025-07-25 10:11:00,Jeddah,Member,Breakfast,Asian,Family Grill,5,173.29,4.51,179.29,46,Cash,8.1
FD-01427,2025-07-18 12:20:00,Dammam,Member,Lunch,Saudi,Taste of Jeddah,5,156.21,12.49,171.01,47,E-Wallet,8.1
FD-01428,2025-05-12 18:34:00,Makkah,Member,Snack,Healthy,Burger Hub,5,156.69,8.21,162.69,28,E-Wallet,7.9
FD-01429,2025-04-25 10:47:00,Jeddah,Member,Breakfast,Healthy,Daily Dish,2,44.86,9.52,47.0,42,Credit Card,8.4
FD-01430,2025-05-21 10:03:00,Riyadh,Normal,Breakfast,Italian,Najd Kitchen,7,178.55,12.36,201.78,46,Cash,6.6
FD-01431,2025-08-08 08:24:00,Khobar,Member,Breakfast,Italian,Wok Express,8,176.27,9.63,184.16,45,E-Wallet,5.5
FD-01432,2025-02-16 17:56:00,Riyadh,Normal,Snack,Saudi,Family Grill,2,27.11,6.17,29.2,19,Credit Card,7.8
FD-01433,2025-09-10 21:07:00,Dammam,Member,Dinner,Healthy,Daily Dish,2,65.74,13.91,75.99,25,E-Wallet,9.5
FD-01434,2025-10-12 18:49:00,Khobar,Normal,Snack,Italian,Family Grill,4,54.81,13.46,65.43,26,Credit Card,8.8
FD-01435,2025-01-19 19:21:00,Makkah,Member,Dinner,Saudi,Najd Kitchen,3,91.66,8.25,99.91,35,E-Wallet,7.3
FD-01436,2025-01-19 08:05:00,Makkah,Member,Breakfast,Healthy,Rice & Spice,5,135.51,9.59,145.09,35,Cash,9.5
FD-01437,2025-02-11 14:15:00,Riyadh,Member,Lunch,Saudi,Rice & Spice,4,177.45,8.51,190.21,37,Credit Card,8.4
FD-01438,2025-12-28 15:36:00,Jeddah,Member,Lunch,Italian,Wok Express,7,278.62,4.37,278.3,32,Cash,9.1
FD-01439,2025-03-01 18:06:00,Dammam,Normal,Dinner,Asian,Family Grill,7,124.69,11.0,135.38,46,E-Wallet,8.6
FD-01440,2025-08-24 22:01:00,Riyadh,Member,Dinner,Italian,Urban Bites,2,40.03,9.0,53.17,61,E-Wallet,6.9
FD-01441,2025-06-17 16:32:00,Jeddah,Member,Snack,Saudi,Urban Bites,2,73.75,13.04,85.15,30,Cash,8.7
FD-01442,2025-04-04 16:12:00,Khobar,Member,Snack,Saudi,Taste of Jeddah,6,143.01,11.69,147.5,26,Credit Card,9.3
FD-01443,2025-08-20 14:04:00,Khobar,Normal,Lunch,Asian,Taste of Jeddah,4,72.91,3.76,71.44,25,E-Wallet,10.0
FD-01444,2025-06-18 16:34:00,Riyadh,Normal,Snack,Healthy,Taste of Jeddah,7,132.46,6.57,137.49,47,E-Wallet,7.7
FD-01445,2025-12-28 12:35:00,Dammam,Member,Lunch,Healthy,Daily Dish,3,122.57,7.4,132.56,42,Credit Card,8.6
FD-01446,2025-10-07 15:26:00,Riyadh,Normal,Lunch,Saudi,Family Grill,7,309.59,4.62,312.71,27,E-Wallet,10.0
FD-01447,2025-11-10 17:57:00,Dammam,Normal,Snack,American,Burger Hub,6,80.83,10.31,92.34,19,Credit Card,8.9
FD-01448,2025-07-09 18:35:00,Riyadh,Normal,Dinner,Asian,Najd Kitchen,2,98.02,4.94,103.1,53,Cash,7.3
FD-01449,2025-08-06 14:39:00,Jeddah,Normal,Lunch,Italian,Burger Hub,5,159.65,11.36,175.36,16,Cash,8.7
FD-01450,2025-02-18 17:37:00,Riyadh,Normal,Snack,American,Rice & Spice,5,115.38,13.6,135.44,26,Credit Card,8.8
FD-01451,2025-11-22 22:28:00,Dammam,Member,Dinner,Asian,Najd Kitchen,1,33.96,7.23,48.13,38,Credit Card,9.4
FD-01452,2025-02-11 19:32:00,Riyadh,Normal,Dinner,American,Family Grill,7,370.61,5.93,377.8,15,E-Wallet,9.3
FD-01453,2025-02-10 21:42:00,Riyadh,Normal,Dinner,Saudi,Wok Express,3,110.08,13.4,122.95,45,Cash,7.6
FD-01454,2025-06-27 18:48:00,Dammam,Normal,Dinner,Asian,Burger Hub,1,18.9,9.59,28.23,15,Cash,9.5
FD-01455,2025-10-11 12:36:00,Makkah,Member,Lunch,American,Pasta House,2,52.46,15.44,70.39,45,Credit Card,7.8
FD-01456,2025-05-29 12:36:00,Jeddah,Normal,Lunch,Healthy,Urban Bites,8,375.51,11.02,385.35,20,E-Wallet,8.6
FD-01457,2025-02-22 22:52:00,Riyadh,Member,Dinner,American,Family Grill,6,181.15,8.28,194.87,42,E-Wallet,8.1
FD-01458,2025-11-24 14:50:00,Dammam,Member,Lunch,American,Taste of Jeddah,8,225.87,13.03,235.6,39,E-Wallet,8.7
FD-01459,2025-10-26 08:32:00,Khobar,Normal,Breakfast,Asian,Taste of Jeddah,4,155.72,10.49,170.66,27,E-Wallet,8.6
FD-01460,2025-01-07 10:56:00,Makkah,Member,Breakfast,American,Rice & Spice,4,148.4,14.24,166.03,38,Credit Card,8.9
FD-01461,2025-07-10 17:31:00,Makkah,Normal,Snack,Italian,Rice & Spice,8,197.83,13.76,208.42,47,E-Wallet,7.9
FD-01462,2025-01-11 15:24:00,Jeddah,Member,Lunch,Healthy,Wok Express,1,27.8,13.1,43.28,41,Credit Card,8.4
FD-01463,2025-11-30 21:29:00,Riyadh,Member,Dinner,American,Burger Hub,2,62.5,11.56,77.15,25,Credit Card,7.8
FD-01464,2025-03-24 20:26:00,Riyadh,Normal,Dinner,American,Urban Bites,6,260.89,11.42,276.59,44,Credit Card,8.5
FD-01465,2025-08-29 22:54:00,Jeddah,Normal,Dinner,American,Urban Bites,8,467.97,4.07,466.72,32,Credit Card,8.5
FD-01466,2025-11-21 18:38:00,Jeddah,Normal,Dinner,Asian,Daily Dish,1,39.12,4.53,45.15,27,Credit Card,9.1
FD-01467,2025-07-23 18:42:00,Riyadh,Member,Dinner,Saudi,Burger Hub,8,173.43,8.95,173.51,38,Cash,9.0
FD-01468,2025-06-16 13:05:00,Riyadh,Member,Lunch,Healthy,Pasta House,4,124.15,11.02,129.85,30,Credit Card,8.0
FD-01469,2025-10-08 14:13:00,Jeddah,Member,Lunch,Italian,Urban Bites,8,401.57,8.75,419.65,30,Credit Card,7.9
FD-01470,2025-03-16 19:44:00,Dammam,Normal,Dinner,Italian,Family Grill,2,81.96,12.28,89.66,27,Cash,10.0
FD-01471,2025-04-19 18:02:00,Khobar,Normal,Dinner,Saudi,Green Bowl,5,193.78,13.33,207.69,28,Credit Card,8.8
FD-01472,2025-03-24 08:21:00,Khobar,Normal,Breakfast,Italian,Urban Bites,8,267.71,10.43,268.45,30,Credit Card,9.7
FD-01473,2025-04-06 12:33:00,Riyadh,Member,Lunch,Healthy,Pasta House,6,92.23,5.97,89.77,32,Cash,8.2
FD-01474,2025-05-01 14:43:00,Makkah,Member,Lunch,Asian,Urban Bites,8,332.2,13.18,343.51,37,Credit Card,8.0
FD-01475,2025-12-08 08:45:00,Makkah,Normal,Breakfast,American,Najd Kitchen,7,143.36,7.13,153.91,39,E-Wallet,7.8
FD-01476,2025-03-17 18:28:00,Dammam,Member,Dinner,American,Family Grill,8,261.16,7.74,271.53,37,E-Wallet,8.7
FD-01477,2025-06-28 14:59:00,Riyadh,Normal,Lunch,Saudi,Wok Express,5,188.36,13.24,202.46,28,Credit Card,9.0
FD-01478,2025-04-20 19:36:00,Makkah,Member,Dinner,Healthy,Daily Dish,5,165.66,5.95,170.17,39,Credit Card,9.1
FD-01479,2025-01-28 14:59:00,Jeddah,Normal,Lunch,Italian,Taste of Jeddah,7,146.11,5.4,150.7,26,E-Wallet,9.5
FD-01480,2025-12-27 22:50:00,Riyadh,Member,Dinner,American,Family Grill,8,268.08,10.19,269.41,46,E-Wallet,8.8
FD-01481,2025-07-22 13:26:00,Jeddah,Normal,Lunch,Healthy,Daily Dish,7,329.42,7.15,335.13,36,Credit Card,8.7
FD-01482,2025-04-27 19:53:00,Jeddah,Normal,Dinner,Italian,Daily Dish,2,107.11,14.22,118.07,36,Credit Card,8.6
FD-01483,2025-01-01 13:35:00,Riyadh,Normal,Lunch,Healthy,Najd Kitchen,5,109.63,5.57,119.09,39,Cash,7.6
FD-01484,2025-12-30 15:07:00,Jeddah,Member,Lunch,Italian,Rice & Spice,8,380.04,13.93,395.82,20,Cash,9.1
FD-01485,2025-07-24 19:38:00,Riyadh,Member,Dinner,Saudi,Pasta House,2,37.92,14.71,45.72,37,Credit Card,9.2
FD-01486,2025-02-24 18:29:00,Riyadh,Normal,Dinner,Healthy,Green Bowl,2,38.16,6.67,51.81,39,Cash,7.6
FD-01487,2025-04-03 12:53:00,Riyadh,Normal,Lunch,Healthy,Urban Bites,2,71.6,13.64,87.62,35,E-Wallet,8.7
FD-01488,2025-06-12 08:21:00,Makkah,Member,Breakfast,Asian,Pasta House,7,105.76,10.51,119.79,29,E-Wallet,8.6
FD-01489,2025-05-11 20:13:00,Riyadh,Normal,Dinner,Healthy,Daily Dish,5,202.14,11.44,210.92,35,Credit Card,8.3
FD-01490,2025-10-27 18:40:00,Jeddah,Normal,Snack,Healthy,Wok Express,3,100.97,5.96,110.01,36,E-Wallet,8.9
FD-01491,2025-06-28 19:43:00,Jeddah,Member,Dinner,American,Urban Bites,6,299.91,5.96,300.25,35,Cash,9.6
FD-01492,2025-04-25 08:38:00,Dammam,Normal,Breakfast,Saudi,Burger Hub,6,112.36,12.36,127.08,30,E-Wallet,9.6
FD-01493,2025-01-07 17:09:00,Khobar,Member,Snack,Italian,Family Grill,3,75.71,6.93,76.64,40,E-Wallet,8.1
FD-01494,2025-10-06 19:55:00,Makkah,Normal,Dinner,Asian,Family Grill,6,233.47,10.71,246.44,40,E-Wallet,8.4
FD-01495,2025-05-14 15:40:00,Makkah,Member,Lunch,Italian,Pasta House,6,301.69,13.18,322.86,30,E-Wallet,8.4
FD-01496,2025-10-23 15:33:00,Khobar,Member,Lunch,Healthy,Pasta House,3,122.07,13.59,132.21,36,Credit Card,9.3
FD-01497,2025-04-06 20:01:00,Khobar,Member,Dinner,American,Green Bowl,7,251.62,12.85,267.02,23,E-Wallet,8.4
FD-01498,2025-03-21 21:26:00,Jeddah,Normal,Dinner,Asian,Family Grill,4,88.87,5.77,86.98,34,E-Wallet,8.3
FD-01499,2025-09-13 07:23:00,Riyadh,Member,Breakfast,Italian,Taste of Jeddah,7,260.42,10.49,274.39,33,E-Wallet,9.3
FD-01500,2025-09-27 15:11:00,Riyadh,Member,Lunch,American,Burger Hub,2,72.27,6.21,87.08,36,Credit Card,8.0
